record_type,schema_version,count_seq,channel_id,gate_open_ticks,gate_close_ticks,gate_domain,counted_edges,source_edge,source_domain,flags
CNT,1,43,2,7416256032,7576272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,44,2,7592256016,7752272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,45,2,7768256048,7928272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,46,2,7944256064,8104272096,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,47,2,8120256000,8280272080,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,48,2,8296256064,8456272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,49,2,8472256016,8632272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,50,2,8648256000,8808272080,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,51,2,8824256000,8984272048,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,52,2,9000256048,9160272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,53,2,9176256064,9336272096,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,54,2,9352256048,9512272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,55,2,9528256016,9688272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,56,2,9704256032,9864272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,57,2,9880256064,10040272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,58,2,10056256000,10216272048,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,59,2,10232256000,10392272080,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,60,2,10408256064,10568272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,61,2,10584256016,10744272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,62,2,10760256048,10920272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,63,2,10936256048,11096272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,64,2,11112256016,11272272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,65,2,11288256000,11448272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,66,2,11464256048,11624272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,67,2,11640256016,11800272096,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,68,2,11816256064,11976272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,69,2,11992256048,12152272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,70,2,12168256064,12328272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,71,2,12344256016,12504272096,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,72,2,12520256032,12680272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,73,2,12696256000,12856272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,74,2,12872256000,13032272032,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,75,2,13048256048,13208272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,76,2,13224256000,13384272096,rp2040_timer0,100010060,R,h1_ocxo_open_loop,16
CNT,1,77,2,13400256032,13560272064,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,78,2,13576256016,13736272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,79,2,13752256016,13912272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,80,2,13928256032,14088272080,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,81,2,14104256016,14264272096,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,82,2,14280256016,14440272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,83,2,14456256032,14616272080,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,84,2,14632256048,14792272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,85,2,14808256032,14968272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,86,2,14984256032,15144272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,87,2,15160256000,15320272048,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,88,2,15336256000,15496272048,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,89,2,15512256048,15672272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,90,2,15688256000,15848272080,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,91,2,15864256048,16024272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,92,2,16040256048,16200272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,93,2,16216256000,16376272080,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,94,2,16392256016,16552272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,95,2,16568256032,16728272080,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,96,2,16744256064,16904272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,97,2,16920256064,17080272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,98,2,17096256032,17256272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,99,2,17272256064,17432272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,100,2,17448256048,17608272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,101,2,17624256016,17784272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,102,2,17800256048,17960272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,103,2,17976256016,18136272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,104,2,18152256064,18312272032,rp2040_timer0,100009980,R,h1_ocxo_open_loop,16
CNT,1,105,2,18328256064,18488272096,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,106,2,18504256016,18664272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,107,2,18680256032,18840272032,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,108,2,18856256048,19016272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,109,2,19032256048,19192272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,110,2,19208256032,19368272032,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,111,2,19384256048,19544272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,112,2,19560256064,19720272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,113,2,19736256064,19896272096,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,114,2,19912256048,20072272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,115,2,20088256000,20248272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,116,2,20264256032,20424272064,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,117,2,20440256032,20600272080,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,118,2,20616256048,20776272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,119,2,20792256000,20952272080,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,120,2,20968256048,21128272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,121,2,21144256032,21304272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,122,2,21320256064,21480272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,123,2,21496256064,21656272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,124,2,21672256064,21832272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,125,2,21848256000,22008272048,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,126,2,22024256048,22184272032,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,127,2,22200256000,22360272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,128,2,22376256016,22536272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,129,2,22552256032,22712272080,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,130,2,22728256000,22888272096,rp2040_timer0,100010060,R,h1_ocxo_open_loop,16
CNT,1,131,2,22904256032,23064272080,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,132,2,23080256048,23240272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,133,2,23256256032,23416272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,134,2,23432256032,23592272064,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,135,2,23608256048,23768272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,136,2,23784256016,23944272096,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,137,2,23960256048,24120272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,138,2,24136256048,24296272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,139,2,24312256016,24472272128,rp2040_timer0,100010070,R,h1_ocxo_open_loop,16
CNT,1,140,2,24488256000,24648272096,rp2040_timer0,100010060,R,h1_ocxo_open_loop,16
CNT,1,141,2,24664256048,24824272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,142,2,24840256016,25000272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,143,2,25016256016,25176272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,144,2,25192256032,25352272080,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,145,2,25368256064,25528272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,146,2,25544256016,25704272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,147,2,25720256048,25880272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,148,2,25896256048,26056272032,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,149,2,26072256016,26232272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,150,2,26248256048,26408272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,151,2,26424256064,26584272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,152,2,26600256032,26760272064,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,153,2,26776256048,26936272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,154,2,26952256064,27112272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,155,2,27128256016,27288272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,156,2,27304256000,27464272032,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,157,2,27480256000,27640272032,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,158,2,27656256016,27816272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,159,2,27832256048,27992272032,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,160,2,28008256048,28168272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,161,2,28184256064,28344272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,162,2,28360256032,28520272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,163,2,28536256048,28696272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,164,2,28712256032,28872272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,165,2,28888256000,29048272096,rp2040_timer0,100010060,R,h1_ocxo_open_loop,16
CNT,1,166,2,29064256032,29224272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,167,2,29240256032,29400272064,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,168,2,29416256032,29576272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,169,2,29592256016,29752272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,170,2,29768256048,29928272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,171,2,29944256064,30104272096,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,172,2,30120256064,30280272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,173,2,30296256064,30456272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,174,2,30472256048,30632272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,175,2,30648256048,30808272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,176,2,30824256048,30984272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,177,2,31000256032,31160272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,178,2,31176256048,31336272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,179,2,31352256048,31512272096,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,180,2,31528256016,31688272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,181,2,31704256048,31864272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,182,2,31880256032,32040272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,183,2,32056256016,32216272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,184,2,32232256064,32392272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,185,2,32408256064,32568272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,186,2,32584256032,32744272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,187,2,32760256016,32920272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,188,2,32936256032,33096272064,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,189,2,33112256048,33272272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,190,2,33288256016,33448272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,191,2,33464256016,33624272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,192,2,33640256048,33800272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,193,2,33816256000,33976272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,194,2,33992256000,34152272048,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,195,2,34168256032,34328272064,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,196,2,34344256000,34504272048,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,197,2,34520256064,34680272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,198,2,34696256064,34856272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,199,2,34872256016,35032272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,200,2,35048256000,35208272032,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,201,2,35224256032,35384272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,202,2,35400256064,35560272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,203,2,35576256048,35736272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,204,2,35752256032,35912272032,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,205,2,35928256064,36088272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,206,2,36104256048,36264272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,207,2,36280256048,36440272032,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,208,2,36456256016,36616272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,209,2,36632256000,36792272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,210,2,36808256064,36968272032,rp2040_timer0,100009980,R,h1_ocxo_open_loop,16
CNT,1,211,2,36984256032,37144272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,212,2,37160256000,37320272032,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,213,2,37336256032,37496272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,214,2,37512256000,37672272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,215,2,37688256000,37848272096,rp2040_timer0,100010060,R,h1_ocxo_open_loop,16
CNT,1,216,2,37864256064,38024272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,217,2,38040256048,38200272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,218,2,38216256016,38376272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,219,2,38392256016,38552272096,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,220,2,38568256000,38728272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,221,2,38744256048,38904272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,222,2,38920256064,39080272048,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,223,2,39096256016,39256272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,224,2,39272256032,39432272080,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,225,2,39448256048,39608272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,226,2,39624256000,39784272064,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,227,2,39800256016,39960272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,228,2,39976256032,40136272032,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,229,2,40152256048,40312272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,230,2,40328256000,40488272080,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,231,2,40504256000,40664272096,rp2040_timer0,100010060,R,h1_ocxo_open_loop,16
CNT,1,232,2,40680256064,40840272032,rp2040_timer0,100009980,R,h1_ocxo_open_loop,16
CNT,1,233,2,40856256064,41016272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,234,2,41032256048,41192272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,235,2,41208256064,41368272032,rp2040_timer0,100009980,R,h1_ocxo_open_loop,16
CNT,1,236,2,41384256016,41544272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,237,2,41560256064,41720272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,238,2,41736256064,41896272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,239,2,41912256032,42072272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,240,2,42088256064,42248272096,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,241,2,42264256048,42424272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,242,2,42440256000,42600272080,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,243,2,42616256048,42776272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,244,2,42792256016,42952272096,rp2040_timer0,100010050,R,h1_ocxo_open_loop,16
CNT,1,245,2,42968256016,43128272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,246,2,43144256048,43304272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,247,2,43320256048,43480272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,248,2,43496256048,43656272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,249,2,43672256016,43832272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,250,2,43848256016,44008272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,251,2,44024256064,44184272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,252,2,44200256048,44360272080,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,253,2,44376256064,44536272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,254,2,44552256032,44712272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,255,2,44728256016,44888272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,256,2,44904256016,45064272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,257,2,45080256064,45240272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,258,2,45256256016,45416272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,259,2,45432256032,45592272064,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,260,2,45608256064,45768272080,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,261,2,45784256032,45944272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,262,2,45960256048,46120272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,263,2,46136256000,46296272096,rp2040_timer0,100010060,R,h1_ocxo_open_loop,16
CNT,1,264,2,46312256016,46472272048,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,265,2,46488256032,46648272096,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,266,2,46664256016,46824272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,267,2,46840256000,47000272096,rp2040_timer0,100010060,R,h1_ocxo_open_loop,16
CNT,1,268,2,47016256064,47176272064,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,269,2,47192256048,47352272048,rp2040_timer0,100010000,R,h1_ocxo_open_loop,16
CNT,1,270,2,47368256016,47528272080,rp2040_timer0,100010040,R,h1_ocxo_open_loop,16
CNT,1,271,2,47544256032,47704272048,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,272,2,47720256048,47880272032,rp2040_timer0,100009990,R,h1_ocxo_open_loop,16
CNT,1,273,2,47896256064,48056272096,rp2040_timer0,100010020,R,h1_ocxo_open_loop,16
CNT,1,274,2,48072256016,48232272064,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
CNT,1,275,2,48248256048,48408272064,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,276,2,48424256016,48584272032,rp2040_timer0,100010010,R,h1_ocxo_open_loop,16
CNT,1,277,2,48600256000,48760272048,rp2040_timer0,100010030,R,h1_ocxo_open_loop,16
