record_type,schema_version,event_seq,channel_id,edge,timestamp_ticks,capture_domain,flags
REF,1,1000,1,R,538486592,rp2040_timer0,16
REF,1,1001,1,R,570486240,rp2040_timer0,16
REF,1,1002,1,R,586486176,rp2040_timer0,16
REF,1,1003,1,R,602486096,rp2040_timer0,16
REF,1,1004,1,R,618486032,rp2040_timer0,16
REF,1,1005,1,R,634485984,rp2040_timer0,16
REF,1,1006,1,R,650485952,rp2040_timer0,16
REF,1,1007,1,R,666485904,rp2040_timer0,16
REF,1,1008,1,R,682485856,rp2040_timer0,16
REF,1,1009,1,R,698485808,rp2040_timer0,16
REF,1,1010,1,R,714485760,rp2040_timer0,16
REF,1,1011,1,R,730485712,rp2040_timer0,16
REF,1,1012,1,R,746485648,rp2040_timer0,16
REF,1,1013,1,R,762485600,rp2040_timer0,16
REF,1,1014,1,R,778485536,rp2040_timer0,16
REF,1,1015,1,R,794485488,rp2040_timer0,16
REF,1,1016,1,R,810485424,rp2040_timer0,16
REF,1,1017,1,R,826485376,rp2040_timer0,16
REF,1,1018,1,R,842485312,rp2040_timer0,16
REF,1,1019,1,R,858485264,rp2040_timer0,16
REF,1,1020,1,R,874485216,rp2040_timer0,16
REF,1,1021,1,R,890485152,rp2040_timer0,16
REF,1,1022,1,R,906485104,rp2040_timer0,16
REF,1,1023,1,R,922485024,rp2040_timer0,16
REF,1,1024,1,R,938484976,rp2040_timer0,16
REF,1,1025,1,R,954484912,rp2040_timer0,16
REF,1,1026,1,R,970484864,rp2040_timer0,16
REF,1,1027,1,R,986484800,rp2040_timer0,16
REF,1,1028,1,R,1002484752,rp2040_timer0,16
REF,1,1029,1,R,1018484704,rp2040_timer0,16
REF,1,1030,1,R,1034484640,rp2040_timer0,16
REF,1,1031,1,R,1050484592,rp2040_timer0,16
REF,1,1032,1,R,1066484544,rp2040_timer0,16
REF,1,1033,1,R,1082484496,rp2040_timer0,16
REF,1,1034,1,R,1098484448,rp2040_timer0,16
REF,1,1035,1,R,1114484384,rp2040_timer0,16
REF,1,1036,1,R,1130484336,rp2040_timer0,16
REF,1,1037,1,R,1146484288,rp2040_timer0,16
REF,1,1038,1,R,1162484240,rp2040_timer0,16
REF,1,1039,1,R,1178484192,rp2040_timer0,16
REF,1,1040,1,R,1194484144,rp2040_timer0,16
REF,1,1041,1,R,1210484096,rp2040_timer0,16
REF,1,1042,1,R,1226484048,rp2040_timer0,16
REF,1,1043,1,R,1242484000,rp2040_timer0,16
REF,1,1044,1,R,1258483952,rp2040_timer0,16
REF,1,1045,1,R,1274483888,rp2040_timer0,16
REF,1,1046,1,R,1290483856,rp2040_timer0,16
REF,1,1047,1,R,1306483808,rp2040_timer0,16
REF,1,1048,1,R,1322483744,rp2040_timer0,16
REF,1,1049,1,R,1338483696,rp2040_timer0,16
REF,1,1050,1,R,1354483648,rp2040_timer0,16
REF,1,1051,1,R,1370483600,rp2040_timer0,16
REF,1,1052,1,R,1386483536,rp2040_timer0,16
REF,1,1053,1,R,1402483488,rp2040_timer0,16
REF,1,1054,1,R,1418483440,rp2040_timer0,16
REF,1,1055,1,R,1434483392,rp2040_timer0,16
REF,1,1056,1,R,1450483328,rp2040_timer0,16
REF,1,1057,1,R,1466483280,rp2040_timer0,16
REF,1,1058,1,R,1482483232,rp2040_timer0,16
REF,1,1059,1,R,1498483168,rp2040_timer0,16
REF,1,1060,1,R,1514483136,rp2040_timer0,16
REF,1,1061,1,R,1530483072,rp2040_timer0,16
REF,1,1062,1,R,1546483024,rp2040_timer0,16
REF,1,1063,1,R,1562482976,rp2040_timer0,16
REF,1,1064,1,R,1578482912,rp2040_timer0,16
REF,1,1065,1,R,1594482864,rp2040_timer0,16
REF,1,1066,1,R,1610482800,rp2040_timer0,16
REF,1,1067,1,R,1626482768,rp2040_timer0,16
REF,1,1068,1,R,1642482704,rp2040_timer0,16
REF,1,1069,1,R,1658482656,rp2040_timer0,16
REF,1,1070,1,R,1674482608,rp2040_timer0,16
REF,1,1071,1,R,1690482560,rp2040_timer0,16
REF,1,1072,1,R,1706482512,rp2040_timer0,16
REF,1,1073,1,R,1722482448,rp2040_timer0,16
REF,1,1074,1,R,1738482384,rp2040_timer0,16
REF,1,1075,1,R,1754482336,rp2040_timer0,16
REF,1,1076,1,R,1770482288,rp2040_timer0,16
REF,1,1077,1,R,1786482224,rp2040_timer0,16
REF,1,1078,1,R,1802482160,rp2040_timer0,16
REF,1,1079,1,R,1818482128,rp2040_timer0,16
REF,1,1080,1,R,1834482064,rp2040_timer0,16
REF,1,1081,1,R,1850482016,rp2040_timer0,16
REF,1,1082,1,R,1866481952,rp2040_timer0,16
REF,1,1083,1,R,1882481904,rp2040_timer0,16
REF,1,1084,1,R,1898481856,rp2040_timer0,16
REF,1,1085,1,R,1914481808,rp2040_timer0,16
REF,1,1086,1,R,1930481760,rp2040_timer0,16
REF,1,1087,1,R,1946481696,rp2040_timer0,16
REF,1,1088,1,R,1962481648,rp2040_timer0,16
REF,1,1089,1,R,1978481584,rp2040_timer0,16
REF,1,1090,1,R,1994481520,rp2040_timer0,16
REF,1,1091,1,R,2010481488,rp2040_timer0,16
REF,1,1092,1,R,2026481424,rp2040_timer0,16
REF,1,1093,1,R,2042481376,rp2040_timer0,16
REF,1,1094,1,R,2058481328,rp2040_timer0,16
REF,1,1095,1,R,2074481280,rp2040_timer0,16
REF,1,1096,1,R,2090481232,rp2040_timer0,16
REF,1,1097,1,R,2106481168,rp2040_timer0,16
REF,1,1098,1,R,2122481104,rp2040_timer0,16
REF,1,1099,1,R,2138481056,rp2040_timer0,16
REF,1,1100,1,R,2154481008,rp2040_timer0,16
REF,1,1101,1,R,2170480944,rp2040_timer0,16
REF,1,1102,1,R,2186480896,rp2040_timer0,16
REF,1,1103,1,R,2202480848,rp2040_timer0,16
REF,1,1104,1,R,2218480784,rp2040_timer0,16
REF,1,1105,1,R,2234480736,rp2040_timer0,16
REF,1,1106,1,R,2250480688,rp2040_timer0,16
REF,1,1107,1,R,2266480624,rp2040_timer0,16
REF,1,1108,1,R,2282480576,rp2040_timer0,16
REF,1,1109,1,R,2298480512,rp2040_timer0,16
REF,1,1110,1,R,2314480448,rp2040_timer0,16
REF,1,1111,1,R,2330480400,rp2040_timer0,16
REF,1,1112,1,R,2346480352,rp2040_timer0,16
REF,1,1113,1,R,2362480304,rp2040_timer0,16
REF,1,1114,1,R,2378480240,rp2040_timer0,16
REF,1,1115,1,R,2394480192,rp2040_timer0,16
REF,1,1116,1,R,2410480128,rp2040_timer0,16
REF,1,1117,1,R,2426480064,rp2040_timer0,16
REF,1,1118,1,R,2442480000,rp2040_timer0,16
REF,1,1119,1,R,2458479952,rp2040_timer0,16
REF,1,1120,1,R,2474479904,rp2040_timer0,16
REF,1,1121,1,R,2490479840,rp2040_timer0,16
REF,1,1122,1,R,2506479776,rp2040_timer0,16
REF,1,1123,1,R,2522479728,rp2040_timer0,16
REF,1,1124,1,R,2538479664,rp2040_timer0,16
REF,1,1125,1,R,2554479600,rp2040_timer0,16
REF,1,1126,1,R,2570479552,rp2040_timer0,16
REF,1,1127,1,R,2586479504,rp2040_timer0,16
REF,1,1128,1,R,2602479440,rp2040_timer0,16
REF,1,1129,1,R,2618479376,rp2040_timer0,16
REF,1,1130,1,R,2634479328,rp2040_timer0,16
REF,1,1131,1,R,2650479264,rp2040_timer0,16
REF,1,1132,1,R,2666479248,rp2040_timer0,16
REF,1,1133,1,R,2682479152,rp2040_timer0,16
REF,1,1134,1,R,2698479088,rp2040_timer0,16
REF,1,1135,1,R,2714479024,rp2040_timer0,16
REF,1,1136,1,R,2730478960,rp2040_timer0,16
REF,1,1137,1,R,2746478912,rp2040_timer0,16
REF,1,1138,1,R,2762478848,rp2040_timer0,16
REF,1,1139,1,R,2778478784,rp2040_timer0,16
REF,1,1140,1,R,2794478704,rp2040_timer0,16
REF,1,1141,1,R,2810478656,rp2040_timer0,16
REF,1,1142,1,R,2826478608,rp2040_timer0,16
REF,1,1143,1,R,2842478560,rp2040_timer0,16
REF,1,1144,1,R,2858478496,rp2040_timer0,16
REF,1,1145,1,R,2874478448,rp2040_timer0,16
REF,1,1146,1,R,2890478400,rp2040_timer0,16
REF,1,1147,1,R,2906478352,rp2040_timer0,16
