record_type,schema_version,status_seq,timestamp_ticks,status_domain,component,status_key,status_value,severity,flags
STS,1,311,1244075040,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,312,1244078224,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,313,1260068928,rp2040_timer0,system,uptime_seconds,78,INFO,0
STS,1,314,1260072768,rp2040_timer0,capture,event_count,77,INFO,0
STS,1,315,1260075936,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,316,1260079216,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,317,1276068784,rp2040_timer0,system,uptime_seconds,79,INFO,0
STS,1,318,1276072352,rp2040_timer0,capture,event_count,78,INFO,0
STS,1,319,1276075456,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,320,1276078384,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,321,1292068720,rp2040_timer0,system,uptime_seconds,80,INFO,0
STS,1,322,1292072560,rp2040_timer0,capture,event_count,79,INFO,0
STS,1,323,1292075616,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,324,1292078416,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,325,1308069200,rp2040_timer0,system,uptime_seconds,81,INFO,0
STS,1,326,1308072464,rp2040_timer0,capture,event_count,80,INFO,0
STS,1,327,1308075536,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,328,1308078336,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,329,1324068992,rp2040_timer0,system,uptime_seconds,82,INFO,0
STS,1,330,1324072368,rp2040_timer0,capture,event_count,81,INFO,0
STS,1,331,1324075504,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,332,1324078304,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,333,1340068624,rp2040_timer0,system,uptime_seconds,83,INFO,0
STS,1,334,1340072576,rp2040_timer0,capture,event_count,82,INFO,0
STS,1,335,1340076224,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,336,1340079296,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,337,1356068800,rp2040_timer0,system,uptime_seconds,84,INFO,0
STS,1,338,1356072640,rp2040_timer0,capture,event_count,83,INFO,0
STS,1,339,1356075680,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,340,1356078304,rp2040_timer0,capture,error_flags,0,INFO,0
