record_type,schema_version,count_seq,channel_id,gate_open_ticks,gate_close_ticks,gate_domain,counted_edges,source_edge,source_domain,flags
CNT,1,124,2,1992256000,1992272016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,125,2,2008256032,2008272064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,126,2,2024256032,2024272048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,127,2,2040256000,2040272016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,128,2,2056256000,2056272016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,129,2,2072256032,2072272048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,130,2,2088256032,2088272048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,131,2,2104256000,2104272016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,132,2,2120256032,2120272048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,133,2,2136256032,2136272048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,134,2,2152256032,2152272064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,135,2,2168256032,2168272064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,136,2,2184256048,2184272064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,137,2,2200256048,2200272064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,138,2,2216256016,2216272032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,139,2,2232256016,2232272032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,140,2,2248256064,2248272080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,141,2,2264256048,2264272064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,142,2,2280256000,2280272016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,143,2,2296256000,2296272032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,144,2,2312256016,2312272032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,145,2,2328256016,2328272048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,146,2,2344256032,2344272048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,147,2,2360256000,2360272032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,148,2,2376256048,2376272064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,149,2,2392256064,2392272080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,150,2,2408256064,2408272080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,151,2,2424256048,2424272064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,152,2,2440256016,2440272032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,153,2,2456256016,2456272032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,154,2,2472256048,2472272064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,155,2,2488256048,2488272080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,156,2,2504256016,2504272048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,157,2,2520256032,2520272064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,158,2,2536256048,2536272080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,159,2,2552256048,2552272064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,160,2,2568256000,2568272032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,161,2,2584256064,2584272080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,162,2,2600256016,2600272032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
