record_type,schema_version,event_seq,channel_id,edge,timestamp_ticks,capture_domain,flags
EVT,1,1016,0,R,92048064,rp2040_timer0,16
EVT,1,1017,0,F,96048112,rp2040_timer0,16
EVT,1,1018,0,R,100048048,rp2040_timer0,16
EVT,1,1019,0,F,104048048,rp2040_timer0,16
EVT,1,1020,0,R,108048048,rp2040_timer0,16
EVT,1,1021,0,F,112048144,rp2040_timer0,16
EVT,1,1022,0,R,116048048,rp2040_timer0,16
EVT,1,1023,0,F,120048048,rp2040_timer0,16
EVT,1,1024,0,R,124068832,rp2040_timer0,16
EVT,1,1025,0,F,128064048,rp2040_timer0,16
EVT,1,1026,0,R,132064064,rp2040_timer0,16
EVT,1,1027,0,F,136064048,rp2040_timer0,16
EVT,1,1028,0,R,140066992,rp2040_timer0,16
EVT,1,1029,0,F,144064064,rp2040_timer0,16
EVT,1,1030,0,R,148064064,rp2040_timer0,16
EVT,1,1031,0,F,152064048,rp2040_timer0,16
EVT,1,1032,0,R,156067328,rp2040_timer0,16
EVT,1,1033,0,F,160064048,rp2040_timer0,16
EVT,1,1034,0,R,164064048,rp2040_timer0,16
EVT,1,1035,0,F,168064064,rp2040_timer0,16
EVT,1,1036,0,R,172066880,rp2040_timer0,16
EVT,1,1037,0,F,176064080,rp2040_timer0,16
EVT,1,1038,0,R,180064064,rp2040_timer0,16
EVT,1,1039,0,F,184064048,rp2040_timer0,16
EVT,1,1040,0,R,188067072,rp2040_timer0,16
EVT,1,1041,0,F,192064048,rp2040_timer0,16
EVT,1,1042,0,R,196064048,rp2040_timer0,16
EVT,1,1043,0,F,200064032,rp2040_timer0,16
EVT,1,1044,0,R,204067408,rp2040_timer0,16
EVT,1,1045,0,F,208064048,rp2040_timer0,16
EVT,1,1046,0,R,212064064,rp2040_timer0,16
EVT,1,1047,0,F,216064064,rp2040_timer0,16
EVT,1,1048,0,R,220067632,rp2040_timer0,16
EVT,1,1049,0,F,224064064,rp2040_timer0,16
EVT,1,1050,0,R,228064048,rp2040_timer0,16
EVT,1,1051,0,F,232064048,rp2040_timer0,16
EVT,1,1052,0,R,236066928,rp2040_timer0,16
