record_type,schema_version,status_seq,timestamp_ticks,status_domain,component,status_key,status_value,severity,flags
STS,1,51,204053568,rp2040_timer0,capture,event_count,44,INFO,0
STS,1,52,204057872,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,53,204062576,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,54,220048272,rp2040_timer0,system,uptime_seconds,13,INFO,0
STS,1,55,220053248,rp2040_timer0,capture,event_count,48,INFO,0
STS,1,56,220057696,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,57,220062688,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,58,236048256,rp2040_timer0,system,uptime_seconds,14,INFO,0
STS,1,59,236053840,rp2040_timer0,capture,event_count,52,INFO,0
STS,1,60,236057984,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,61,236062688,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,62,252048272,rp2040_timer0,system,uptime_seconds,15,INFO,0
STS,1,63,252053360,rp2040_timer0,capture,event_count,56,INFO,0
STS,1,64,252057536,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,65,252062640,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,66,268048256,rp2040_timer0,system,uptime_seconds,16,INFO,0
STS,1,67,268053184,rp2040_timer0,capture,event_count,60,INFO,0
STS,1,68,268057488,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,69,268062080,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,70,284048288,rp2040_timer0,system,uptime_seconds,17,INFO,0
STS,1,71,284053520,rp2040_timer0,capture,event_count,64,INFO,0
STS,1,72,284057808,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,73,284062016,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,74,300048272,rp2040_timer0,system,uptime_seconds,18,INFO,0
STS,1,75,300053648,rp2040_timer0,capture,event_count,68,INFO,0
STS,1,76,300058016,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,77,300063152,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,78,316048272,rp2040_timer0,system,uptime_seconds,19,INFO,0
STS,1,79,316053600,rp2040_timer0,capture,event_count,72,INFO,0
STS,1,80,316057488,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,81,316062448,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,82,332048256,rp2040_timer0,system,uptime_seconds,20,INFO,0
STS,1,83,332053232,rp2040_timer0,capture,event_count,76,INFO,0
STS,1,84,332057616,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,85,332062896,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,86,348048256,rp2040_timer0,system,uptime_seconds,21,INFO,0
STS,1,87,348053696,rp2040_timer0,capture,event_count,80,INFO,0
STS,1,88,348057776,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,89,348062928,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,90,364048272,rp2040_timer0,system,uptime_seconds,22,INFO,0
STS,1,91,364053440,rp2040_timer0,capture,event_count,84,INFO,0
STS,1,92,364057744,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,93,364061808,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,94,380048240,rp2040_timer0,system,uptime_seconds,23,INFO,0
STS,1,95,380053392,rp2040_timer0,capture,event_count,88,INFO,0
STS,1,96,380057632,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,97,380062176,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,98,396048272,rp2040_timer0,system,uptime_seconds,24,INFO,0
STS,1,99,396053680,rp2040_timer0,capture,event_count,92,INFO,0
STS,1,100,396057952,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,101,396063152,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,102,412048256,rp2040_timer0,system,uptime_seconds,25,INFO,0
STS,1,103,412053744,rp2040_timer0,capture,event_count,96,INFO,0
STS,1,104,412058032,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,105,412062448,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,106,428048256,rp2040_timer0,system,uptime_seconds,26,INFO,0
STS,1,107,428053328,rp2040_timer0,capture,event_count,100,INFO,0
STS,1,108,428057648,rp2040_timer0,capture,dropped_count,0,INFO,0
