record_type,schema_version,count_seq,channel_id,gate_open_ticks,gate_close_ticks,gate_domain,counted_edges,source_edge,source_domain,flags
CNT,1,103,2,1660110592,1660126608,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,104,2,1676111136,1676127168,rp2040_timer0,16032,R,h0_tcxo_16mhz,16
CNT,1,105,2,1692109376,1692125408,rp2040_timer0,16032,R,h0_tcxo_16mhz,16
CNT,1,106,2,1708110784,1708126800,rp2040_timer0,16017,R,h0_tcxo_16mhz,16
CNT,1,107,2,1724110656,1724126672,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,108,2,1740110720,1740126752,rp2040_timer0,16032,R,h0_tcxo_16mhz,16
CNT,1,109,2,1756109696,1756125712,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,110,2,1772109280,1772125296,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,111,2,1788110944,1788126960,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,112,2,1804110432,1804126448,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,113,2,1820110032,1820126048,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,114,2,1836110208,1836126240,rp2040_timer0,16032,R,h0_tcxo_16mhz,16
CNT,1,115,2,1852110048,1852126064,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,116,2,1868110800,1868126816,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,117,2,1884108640,1884124656,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,118,2,1900110560,1900126576,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,119,2,1916110752,1916126768,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,120,2,1932110480,1932126496,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,121,2,1948110256,1948126272,rp2040_timer0,16017,R,h0_tcxo_16mhz,16
CNT,1,122,2,1964109632,1964125648,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,123,2,1980109232,1980125248,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,124,2,1996110800,1996126816,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,125,2,2012109184,2012125200,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,126,2,2028110176,2028126192,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,127,2,2044109472,2044125488,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,128,2,2060110544,2060126576,rp2040_timer0,16032,R,h0_tcxo_16mhz,16
CNT,1,129,2,2076110176,2076126192,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
