record_type,schema_version,status_seq,timestamp_ticks,status_domain,component,status_key,status_value,severity,flags
STS,1,192,556129168,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,193,572117008,rp2040_timer0,system,uptime_seconds,35,INFO,0
STS,1,194,572121136,rp2040_timer0,capture,event_count,30,INFO,0
STS,1,195,572124272,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,196,572128928,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,197,588117264,rp2040_timer0,system,uptime_seconds,36,INFO,0
STS,1,198,588121344,rp2040_timer0,capture,event_count,31,INFO,0
STS,1,199,588124592,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,200,588128688,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,201,604116976,rp2040_timer0,system,uptime_seconds,37,INFO,0
STS,1,202,604121248,rp2040_timer0,capture,event_count,32,INFO,0
STS,1,203,604124512,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,204,604128624,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,205,620116832,rp2040_timer0,system,uptime_seconds,38,INFO,0
STS,1,206,620120912,rp2040_timer0,capture,event_count,33,INFO,0
STS,1,207,620123936,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,208,620128144,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,209,636117344,rp2040_timer0,system,uptime_seconds,39,INFO,0
STS,1,210,636120848,rp2040_timer0,capture,event_count,34,INFO,0
STS,1,211,636123984,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,212,636128160,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,213,639042848,rp2040_timer0,dac,requested_code,0x8000,INFO,0
STS,1,214,639053968,rp2040_timer0,dac,accepted_code,0x8000,INFO,0
STS,1,215,652117376,rp2040_timer0,system,uptime_seconds,40,INFO,0
STS,1,216,652121168,rp2040_timer0,capture,event_count,35,INFO,0
STS,1,217,652124624,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,218,652129120,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,219,668117264,rp2040_timer0,system,uptime_seconds,41,INFO,0
STS,1,220,668121328,rp2040_timer0,capture,event_count,36,INFO,0
STS,1,221,668124848,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,222,668128864,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,223,684117184,rp2040_timer0,system,uptime_seconds,42,INFO,0
STS,1,224,684121584,rp2040_timer0,capture,event_count,37,INFO,0
STS,1,225,684125408,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,226,684129520,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,227,700117168,rp2040_timer0,system,uptime_seconds,43,INFO,0
STS,1,228,700121344,rp2040_timer0,capture,event_count,38,INFO,0
STS,1,229,700124832,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,230,700129152,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,231,716116896,rp2040_timer0,system,uptime_seconds,44,INFO,0
STS,1,232,716120720,rp2040_timer0,capture,event_count,39,INFO,0
STS,1,233,716123648,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,234,716127840,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,235,730420080,rp2040_timer0,dac,requested_code,0x7000,INFO,0
STS,1,236,730430800,rp2040_timer0,dac,accepted_code,0x7000,INFO,0
STS,1,237,732116976,rp2040_timer0,system,uptime_seconds,45,INFO,0
STS,1,238,732120912,rp2040_timer0,capture,event_count,40,INFO,0
STS,1,239,732124272,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,240,732128624,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,241,748116832,rp2040_timer0,system,uptime_seconds,46,INFO,0
STS,1,242,748120768,rp2040_timer0,capture,event_count,41,INFO,0
STS,1,243,748123712,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,244,748127904,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,245,764117088,rp2040_timer0,system,uptime_seconds,47,INFO,0
STS,1,246,764121200,rp2040_timer0,capture,event_count,42,INFO,0
STS,1,247,764124640,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,248,764128736,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,249,780117248,rp2040_timer0,system,uptime_seconds,48,INFO,0
STS,1,250,780120864,rp2040_timer0,capture,event_count,43,INFO,0
STS,1,251,780123728,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,252,780127536,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,253,796117152,rp2040_timer0,system,uptime_seconds,49,INFO,0
STS,1,254,796120800,rp2040_timer0,capture,event_count,44,INFO,0
STS,1,255,796123600,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,256,796127520,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,257,812117104,rp2040_timer0,system,uptime_seconds,50,INFO,0
STS,1,258,812121056,rp2040_timer0,capture,event_count,45,INFO,0
STS,1,259,812124464,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,260,812127952,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,261,828117072,rp2040_timer0,system,uptime_seconds,51,INFO,0
STS,1,262,828120816,rp2040_timer0,capture,event_count,46,INFO,0
STS,1,263,828124000,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,264,828127936,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,265,842526976,rp2040_timer0,dac,requested_code,0x7000,INFO,0
STS,1,266,842537840,rp2040_timer0,dac,accepted_code,0x7000,INFO,0
STS,1,267,844117168,rp2040_timer0,system,uptime_seconds,52,INFO,0
STS,1,268,844121104,rp2040_timer0,capture,event_count,47,INFO,0
STS,1,269,844124656,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,270,844128192,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,271,860117392,rp2040_timer0,system,uptime_seconds,53,INFO,0
STS,1,272,860121024,rp2040_timer0,capture,event_count,48,INFO,0
STS,1,273,860124320,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,274,860128352,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,275,876116912,rp2040_timer0,system,uptime_seconds,54,INFO,0
STS,1,276,876120848,rp2040_timer0,capture,event_count,49,INFO,0
STS,1,277,876124208,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,278,876128208,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,279,892117280,rp2040_timer0,system,uptime_seconds,55,INFO,0
STS,1,280,892120928,rp2040_timer0,capture,event_count,50,INFO,0
STS,1,281,892124368,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,282,892128448,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,283,908117200,rp2040_timer0,system,uptime_seconds,56,INFO,0
STS,1,284,908120992,rp2040_timer0,capture,event_count,51,INFO,0
STS,1,285,908124752,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,286,908128560,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,287,924117040,rp2040_timer0,system,uptime_seconds,57,INFO,0
STS,1,288,924120944,rp2040_timer0,capture,event_count,52,INFO,0
STS,1,289,924124208,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,290,924127888,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,291,940117200,rp2040_timer0,system,uptime_seconds,58,INFO,0
STS,1,292,940120864,rp2040_timer0,capture,event_count,53,INFO,0
STS,1,293,940124464,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,294,940127632,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,295,956117312,rp2040_timer0,system,uptime_seconds,59,INFO,0
STS,1,296,956121152,rp2040_timer0,capture,event_count,54,INFO,0
STS,1,297,956124896,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,298,956128656,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,299,972117408,rp2040_timer0,system,uptime_seconds,60,INFO,0
STS,1,300,972121376,rp2040_timer0,capture,event_count,55,INFO,0
STS,1,301,972125296,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,302,972129424,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,303,988116976,rp2040_timer0,system,uptime_seconds,61,INFO,0
STS,1,304,988120496,rp2040_timer0,capture,event_count,56,INFO,0
STS,1,305,988123776,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,306,988127888,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,307,989272432,rp2040_timer0,dac,requested_code,0x8000,INFO,0
STS,1,308,989283056,rp2040_timer0,dac,accepted_code,0x8000,INFO,0
STS,1,309,1004117344,rp2040_timer0,system,uptime_seconds,62,INFO,0
STS,1,310,1004120848,rp2040_timer0,capture,event_count,57,INFO,0
STS,1,311,1004124544,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,312,1004127808,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,313,1020117104,rp2040_timer0,system,uptime_seconds,63,INFO,0
STS,1,314,1020120688,rp2040_timer0,capture,event_count,58,INFO,0
STS,1,315,1020124368,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,316,1020128176,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,317,1036117040,rp2040_timer0,system,uptime_seconds,64,INFO,0
STS,1,318,1036120848,rp2040_timer0,capture,event_count,59,INFO,0
STS,1,319,1036124768,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,320,1036128672,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,321,1052116992,rp2040_timer0,system,uptime_seconds,65,INFO,0
STS,1,322,1052120880,rp2040_timer0,capture,event_count,60,INFO,0
STS,1,323,1052124784,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,324,1052128576,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,325,1068117168,rp2040_timer0,system,uptime_seconds,66,INFO,0
STS,1,326,1068120800,rp2040_timer0,capture,event_count,61,INFO,0
STS,1,327,1068124784,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,328,1068128736,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,329,1069145264,rp2040_timer0,dac,requested_code,0x7000,INFO,0
STS,1,330,1069156176,rp2040_timer0,dac,accepted_code,0x7000,INFO,0
STS,1,331,1084117472,rp2040_timer0,system,uptime_seconds,67,INFO,0
STS,1,332,1084121168,rp2040_timer0,capture,event_count,62,INFO,0
STS,1,333,1084125136,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,334,1084129216,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,335,1100117152,rp2040_timer0,system,uptime_seconds,68,INFO,0
STS,1,336,1100120816,rp2040_timer0,capture,event_count,63,INFO,0
STS,1,337,1100124880,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,338,1100128800,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,339,1116117056,rp2040_timer0,system,uptime_seconds,69,INFO,0
STS,1,340,1116120656,rp2040_timer0,capture,event_count,64,INFO,0
STS,1,341,1116124512,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,342,1116127744,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,343,1132117184,rp2040_timer0,system,uptime_seconds,70,INFO,0
STS,1,344,1132120880,rp2040_timer0,capture,event_count,65,INFO,0
STS,1,345,1132124768,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,346,1132128752,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,347,1148116928,rp2040_timer0,system,uptime_seconds,71,INFO,0
STS,1,348,1148120576,rp2040_timer0,capture,event_count,66,INFO,0
STS,1,349,1148124512,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,350,1148128528,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,351,1157966784,rp2040_timer0,dac,requested_code,0x9000,INFO,0
STS,1,352,1157977520,rp2040_timer0,dac,accepted_code,0x9000,INFO,0
STS,1,353,1164117296,rp2040_timer0,system,uptime_seconds,72,INFO,0
STS,1,354,1164120800,rp2040_timer0,capture,event_count,67,INFO,0
STS,1,355,1164124672,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,356,1164128352,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,357,1180117008,rp2040_timer0,system,uptime_seconds,73,INFO,0
STS,1,358,1180121056,rp2040_timer0,capture,event_count,68,INFO,0
STS,1,359,1180125040,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,360,1180129136,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,361,1196116864,rp2040_timer0,system,uptime_seconds,74,INFO,0
STS,1,362,1196120560,rp2040_timer0,capture,event_count,69,INFO,0
STS,1,363,1196124320,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,364,1196128224,rp2040_timer0,capture,error_flags,0,INFO,0
